response,trial_id,quadrant,sequence_id,version,time,chord_index,pleasantness_rating
R_6ONTIhMg73HcsJO,1_21_S,1,21,S,30.579973,10,51.0
R_6ONTIhMg73HcsJO,1_21_S,1,21,S,30.844801,10,50.0
R_6ONTIhMg73HcsJO,1_21_S,1,21,S,31.111224,10,49.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,0.081991,-2,
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,0.347094,-2,
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,0.614033,-2,
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,0.880001,-2,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,1.145996,-2,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,1.418182,-2,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,1.677359,-2,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,1.943423,-2,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,2.21033,-2,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,2.475575,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,2.740314,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,3.007589,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,3.272954,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,3.538897,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,3.804363,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,4.07199,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,4.336015,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,4.60328,-1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,4.868731,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,5.136104,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,5.400945,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,5.666193,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,5.93316,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,6.198046,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,6.464019,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,6.729074,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,7.025109,0,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,7.278814,1,61.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,7.543447,1,36.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,7.810748,1,36.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,8.075885,1,36.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,8.342638,1,57.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,8.607111,1,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,8.875553,1,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,9.139775,1,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,9.404791,1,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,9.672583,2,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,9.93634,2,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,10.201572,2,67.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,10.468287,2,64.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,10.733133,2,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,10.998665,2,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,11.244778,2,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,11.530782,2,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,11.796061,2,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,12.041831,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,12.328588,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,12.572505,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,12.83831,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,13.105329,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,13.371145,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,13.636475,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,13.903064,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,14.169637,3,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,14.434406,4,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,14.699446,4,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,14.96732,4,37.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,15.231375,4,84.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,15.497725,4,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,15.763677,4,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,16.030311,4,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,16.295895,4,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,16.5621,4,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,16.826927,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,17.091412,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,17.360162,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,17.624535,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,17.891287,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,18.157606,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,18.422977,5,91.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,18.688314,5,81.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,18.954784,5,-78.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,19.220958,6,-78.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,19.48673,6,-78.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,19.752223,6,-78.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,20.017114,6,36.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,20.284104,6,64.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,20.549438,6,24.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,20.815545,6,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,21.081457,6,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,21.348068,6,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,21.61333,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,21.880468,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,22.144718,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,22.412625,7,1.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,22.676829,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,22.941739,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,23.208988,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,23.474247,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,23.741486,7,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,24.006764,8,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,24.27208,8,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,24.537094,8,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,24.80474,8,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,25.070804,8,0.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,25.335046,8,2.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,25.601266,8,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,25.867653,8,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,26.134804,8,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,26.398805,8,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,26.665569,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,26.931805,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,27.197897,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,27.463886,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,27.731001,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,27.995692,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,28.259621,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,28.52874,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,28.79167,9,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,29.05884,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,29.324324,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,29.59,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,29.854899,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,30.12316,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,30.388732,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,30.65257,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,30.920151,10,52.0
R_7PLFHJcP1sCHknL,1_21_S,1,21,S,31.191024,10,52.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,0.02322,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,0.053349,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,0.314442,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,0.577708,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,0.83911,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,1.119203,-2,
R_5QgKsFptfykYF2a,1_21_S,1,21,S,1.382322,-2,-1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,1.646043,-2,-1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,1.91672,-2,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,2.182926,-2,-8.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,2.450266,-1,-7.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,2.719342,-1,-10.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,2.975637,-1,-6.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,3.238459,-1,-6.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,3.502574,-1,-6.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,3.765259,-1,0.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,4.022716,-1,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,4.304166,-1,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,4.577236,-1,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,4.846078,0,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,5.107762,0,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,5.36038,0,3.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,5.624095,0,18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,5.900887,0,22.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,6.174853,0,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,6.437549,0,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,6.690627,0,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,6.963145,0,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,7.212691,1,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,7.484582,1,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,7.754034,1,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,8.025435,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,8.293014,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,8.553236,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,8.816987,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,9.076348,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,9.364062,1,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,9.618795,2,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,9.880827,2,27.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,10.152884,2,25.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,10.406976,2,25.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,10.664501,2,26.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,10.946394,2,22.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,11.222282,2,21.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,11.477697,2,20.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,11.755099,2,18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,12.016067,3,18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,12.275917,3,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,12.544247,3,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,12.827991,3,16.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,13.087966,3,14.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,13.360022,3,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,13.612445,3,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,13.886799,3,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,14.14677,3,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,14.412667,4,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,14.682807,4,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,14.946041,4,12.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,15.214696,4,10.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,15.469752,4,6.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,15.743031,4,5.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,15.990035,4,3.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,16.275797,4,1.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,16.541055,4,-7.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,16.802171,5,-11.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,17.072501,5,-13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,17.335499,5,-13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,17.598311,5,-13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,17.853618,5,-18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,18.147763,5,-18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,18.402885,5,18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,18.656959,5,32.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,18.929708,5,50.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,19.191712,5,60.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,19.451616,6,57.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,19.730548,6,57.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,19.992005,6,55.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,20.252813,6,51.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,20.526557,6,37.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,20.78119,6,33.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,21.040633,6,28.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,21.321281,6,28.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,21.591297,6,25.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,21.853627,7,24.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,22.114899,7,24.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,22.388968,7,24.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,22.656228,7,24.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,22.924872,7,18.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,23.200439,7,14.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,23.466673,7,13.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,23.728499,7,14.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,23.987664,7,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,24.253349,8,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,24.508893,8,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,24.781308,8,17.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,25.059389,8,37.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,25.322528,8,37.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,25.58684,8,53.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,25.845455,8,58.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,26.110319,8,59.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,26.382291,8,59.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,26.658651,9,59.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,26.9272,9,59.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,27.173612,9,60.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,27.436297,9,62.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,27.708011,9,66.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,27.969565,9,64.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,28.235039,9,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,28.523257,9,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,28.777213,9,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,29.048125,10,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,29.296183,10,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,29.566437,10,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,29.838592,10,63.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,30.110186,10,56.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,30.364434,10,49.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,30.63053,10,42.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,30.89704,10,40.0
R_5QgKsFptfykYF2a,1_21_S,1,21,S,31.150844,10,40.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,0.157461,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,0.417393,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,0.697041,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,0.961172,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,1.241379,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,1.506042,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,1.766897,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,2.043145,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,2.289764,-2,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,2.584521,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,2.837851,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,3.101684,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,3.371811,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,3.625867,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,3.884703,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,4.154779,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,4.436759,-1,
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,4.694741,-1,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,4.964243,0,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,5.224405,0,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,5.483663,0,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,5.741178,0,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,6.025922,0,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,6.289909,0,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,6.553498,0,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,6.828432,0,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,7.090078,0,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,7.350346,1,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,7.61281,1,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,7.897005,1,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,8.157026,1,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,8.416634,1,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,8.682021,1,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,8.941781,1,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,9.201115,1,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,9.484953,1,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,9.743463,2,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,10.006779,2,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,10.26817,2,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,10.530372,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,10.795671,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,11.075267,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,11.338064,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,11.598674,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,11.863429,2,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,12.124293,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,12.386453,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,12.67125,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,12.937349,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,13.196973,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,13.459364,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,13.72446,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,13.986898,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,14.252855,3,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,14.526113,4,-4.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,14.788033,4,-5.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,15.055081,4,-5.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,15.322103,4,-6.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,15.581471,4,-6.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,15.836181,4,-6.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,16.120142,4,-5.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,16.384973,4,-4.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,16.660556,4,-4.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,16.907062,5,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,17.186085,5,-2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,17.447156,5,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,17.725952,5,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,17.995005,5,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,18.270736,5,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,18.529892,5,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,18.790637,5,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,19.050491,5,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,19.314712,6,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,19.594939,6,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,19.856169,6,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,20.11925,6,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,20.383387,6,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,20.64347,6,-2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,20.904191,6,-2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,21.183041,6,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,21.450072,6,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,21.710532,7,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,21.971764,7,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,22.24295,7,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,22.504398,7,2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,22.760535,7,2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,23.047054,7,2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,23.31206,7,2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,23.569778,7,2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,23.831657,7,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,24.093995,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,24.358729,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,24.638149,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,24.900774,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,25.169668,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,25.423631,8,1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,25.691364,8,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,25.950544,8,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,26.213566,8,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,26.496787,9,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,26.759322,9,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,27.019586,9,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,27.282928,9,0.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,27.544719,9,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,27.825153,9,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,28.088397,9,-1.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,28.353199,9,-2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,28.61415,9,-2.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,28.873713,10,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,29.152025,10,-3.0
R_3rBtmvEFGlA2euY,1_21_S,1,21,S,29.415786,10,-4.0
