,response,trial_id,chord_index,chord_pleasantness,Symbol,Order,IC,Entropy,HarmonicFunction,SensoryDissonance,SpectralComplexity,SpectralCentroid
205,R_11hm6t4X5BgCJer,2_70_S,8,48.0,I,4.0,3.135504038,4.756022345,same,0.399417960345745,1.7,1924.1191723632812
206,R_11hm6t4X5BgCJer,2_70_S,9,48.0,V,5.0,2.176648974,4.845843548,same,0.3648804067075252,1.42,1962.137706298828
207,R_11hm6t4X5BgCJer,2_70_S,10,43.0,IV,6.0,3.890829101,4.023717246,same,0.3769798174500465,1.35,1961.8903576660157
208,R_11hm6t4X5BgCJer,3_15_O,-2,-1.0,,,,,,,,
209,R_11hm6t4X5BgCJer,3_15_O,-1,2.0,,,,,,,,
210,R_11hm6t4X5BgCJer,3_15_O,0,10.0,I,5.0,2.863147456,4.98886868,same,0.3609630444645881,1.07,1958.94830078125
211,R_11hm6t4X5BgCJer,3_15_O,1,38.0,IV,6.0,3.331409687,5.032266525,same,0.3750963240861892,1.29,1934.2750708007816
212,R_11hm6t4X5BgCJer,3_15_O,2,56.0,V,7.0,1.940488224,4.051514353,same,0.3843591548502445,1.44,1936.1090100097656
213,R_11hm6t4X5BgCJer,3_15_O,3,56.0,I,8.0,2.114184404,4.478664294,same,0.3610547786951065,1.09,1958.3358215332032
214,R_11hm6t4X5BgCJer,3_15_O,4,30.0,V,9.0,3.950289702,4.97055631,same,0.3818495643138885,1.29,1930.7987084960937
215,R_11hm6t4X5BgCJer,3_15_O,5,77.0,I,10.0,2.050099681,3.806458709,same,0.3565221275389194,1.06,1957.5921850585937
216,R_11hm6t4X5BgCJer,3_15_O,6,75.0,VI,8.0,6.576890422,4.100716575,same,0.3808976563811302,1.62,1828.0299877929688
217,R_11hm6t4X5BgCJer,3_15_O,7,100.0,IV,5.0,3.283200749,4.384480907,same,0.3695599165558815,1.28,1928.73064453125
218,R_11hm6t4X5BgCJer,3_15_O,8,100.0,V,4.0,5.653174097,3.398289689,same,0.3879715779423713,1.44,1937.7578527832031
219,R_11hm6t4X5BgCJer,3_15_O,9,79.0,I,3.0,3.031055436,5.105102414,same,0.3617368704080582,1.09,1955.3279626464844
220,R_11hm6t4X5BgCJer,3_15_O,10,97.0,IV,4.0,4.669821508,5.130973741,same,0.3779772008955478,1.25,1927.7511120605468
221,R_11hm6t4X5BgCJer,3_15_S,-2,,,,,,,,,
222,R_11hm6t4X5BgCJer,3_15_S,-1,,,,,,,,,
223,R_11hm6t4X5BgCJer,3_15_S,0,-1.0,I,5.0,2.863147456,4.98886868,same,0.3609630444645881,1.07,1958.94830078125
224,R_11hm6t4X5BgCJer,3_15_S,1,23.0,IV,6.0,3.331409687,5.032266525,same,0.3750963240861892,1.29,1934.2750708007816
225,R_11hm6t4X5BgCJer,3_15_S,2,23.0,V,7.0,1.940488224,4.051514353,same,0.3843591548502445,1.44,1936.1090100097656
226,R_11hm6t4X5BgCJer,3_15_S,3,12.0,I,8.0,2.114184404,4.478664294,same,0.3610547786951065,1.09,1958.3358215332032
227,R_11hm6t4X5BgCJer,3_15_S,4,28.0,V,9.0,3.950289702,4.97055631,same,0.3818495643138885,1.29,1930.7987060546875
228,R_11hm6t4X5BgCJer,3_15_S,5,36.0,vi,10.0,2.067608309,3.806458709,same,0.391473721563816,1.49,1900.9856689453125
229,R_11hm6t4X5BgCJer,3_15_S,6,30.0,VI,10.0,6.318137778,4.676865829,same,0.3805880756676197,1.61,1828.034425048828
230,R_11hm6t4X5BgCJer,3_15_S,7,32.0,IV,3.0,4.461413056,4.913785284,same,0.3695782428979873,1.28,1928.7304443359376
231,R_11hm6t4X5BgCJer,3_15_S,8,27.0,V,3.0,3.79652722,5.066670126,same,0.3879711183905601,1.44,1937.7573120117188
232,R_11hm6t4X5BgCJer,3_15_S,9,33.0,I,4.0,1.816956387,4.588999349,same,0.3617365400493145,1.09,1955.3280895996097
233,R_11hm6t4X5BgCJer,3_15_S,10,30.0,IV,4.0,4.669821508,5.130973741,same,0.3781809589266777,1.25,1927.751339111328
234,R_11hm6t4X5BgCJer,3_16_O,-2,,,,,,,,,
235,R_11hm6t4X5BgCJer,3_16_O,-1,,,,,,,,,
236,R_11hm6t4X5BgCJer,3_16_O,0,-1.0,-VII,8.0,1.323245823,3.598910915,same,0.3629598225653171,1.1,1938.7453845214843
237,R_11hm6t4X5BgCJer,3_16_O,1,-16.0,i,9.0,2.773006653,3.791801494,same,0.3871589389443397,1.69,1897.412841796875
238,R_11hm6t4X5BgCJer,3_16_O,2,-20.0,i,9.0,1.426069556,3.853393903,same,0.3817181721329689,1.63,1894.362020263672
239,R_11hm6t4X5BgCJer,3_16_O,3,-18.0,-VII,10.0,1.242978456,3.464563651,same,0.3704995432496071,1.11,1942.226623535156
240,R_11hm6t4X5BgCJer,3_16_O,4,12.0,-VII,10.0,1.12451185,3.251413447,same,0.3623066303133964,1.15,1951.3695104980468
241,R_11hm6t4X5BgCJer,3_16_O,5,-1.0,i,10.0,1.943975318,3.921003878,same,0.3798765617609024,1.67,1893.6047790527343
242,R_11hm6t4X5BgCJer,3_16_O,6,-18.0,i,10.0,1.629755881,4.035269719,same,0.3780734446644783,1.64,1888.7715576171877
243,R_11hm6t4X5BgCJer,3_16_O,7,-19.0,-VII,10.0,1.242978456,3.464563651,same,0.3610572709143161,1.17,1950.153162841797
244,R_11hm6t4X5BgCJer,3_16_O,8,-19.0,-VII,10.0,1.12451185,3.251413447,same,0.3571621887385845,1.09,1954.1679479980469
245,R_11hm6t4X5BgCJer,3_16_O,9,-23.0,i,10.0,1.943975318,3.921003878,same,0.3800964872539043,1.62,1888.1437561035157
246,R_11hm6t4X5BgCJer,3_16_O,10,-28.0,i,10.0,1.629755881,4.035269719,same,0.3857878637313843,1.68,1892.6881420898435
247,R_11hm6t4X5BgCJer,3_16_S,-2,,,,,,,,,
248,R_11hm6t4X5BgCJer,3_16_S,-1,,,,,,,,,
249,R_11hm6t4X5BgCJer,3_16_S,0,,-VII,8.0,1.323245823,3.598910915,same,0.3629598225653171,1.1,1938.7453845214843
250,R_11hm6t4X5BgCJer,3_16_S,1,-17.0,i,9.0,2.773006653,3.791801494,same,0.3871589389443397,1.69,1897.412841796875
251,R_11hm6t4X5BgCJer,3_16_S,2,-39.0,i,9.0,1.426069556,3.853393903,same,0.3817181721329689,1.63,1894.362020263672
252,R_11hm6t4X5BgCJer,3_16_S,3,-14.0,-VII,10.0,1.242978456,3.464563651,same,0.3704995432496071,1.11,1942.226623535156
253,R_11hm6t4X5BgCJer,3_16_S,4,13.0,-VII,10.0,1.12451185,3.251413447,same,0.3623066303133964,1.15,1951.36951171875
254,R_11hm6t4X5BgCJer,3_16_S,5,26.0,-VI,10.0,1.925227393,3.921003878,same,0.3865051236748695,1.64,1942.5330603027344
255,R_11hm6t4X5BgCJer,3_16_S,6,2.0,i,6.0,6.378791066,1.856493381,same,0.3799231988191605,1.63,1888.564677734375
256,R_11hm6t4X5BgCJer,3_16_S,7,39.0,-VII,4.0,3.065381956,4.996656898,same,0.3610567365586757,1.17,1950.153029785156
257,R_11hm6t4X5BgCJer,3_16_S,8,38.0,-VII,5.0,5.256718864,4.015727364,same,0.3571615648269653,1.09,1954.1677856445312
258,R_11hm6t4X5BgCJer,3_16_S,9,24.0,i,3.0,3.129134394,5.043742939,same,0.3801057051122188,1.62,1888.1437353515623
259,R_11hm6t4X5BgCJer,3_16_S,10,36.0,i,4.0,2.19677447,4.537331889,same,0.3857874053716659,1.68,1892.6881591796875
260,R_11hm6t4X5BgCJer,3_25_O,-2,,,,,,,,,
261,R_11hm6t4X5BgCJer,3_25_O,-1,-1.0,,,,,,,,
262,R_11hm6t4X5BgCJer,3_25_O,0,-1.0,-VII,7.0,4.898445033,4.955840665,diff,0.3995338925719261,1.74,1934.4472106933597
263,R_11hm6t4X5BgCJer,3_25_O,1,16.0,-VII,6.0,1.899653956,3.951760318,diff,0.3910527481138706,1.78,1925.208328857422
264,R_11hm6t4X5BgCJer,3_25_O,2,21.0,I,7.0,3.550210843,3.570540956,diff,0.3953373774886131,1.23,1940.857218017578
265,R_11hm6t4X5BgCJer,3_25_O,3,20.0,I,6.0,0.3764736392,1.930264018,diff,0.3942999505996704,1.24,1963.2773046875
266,R_11hm6t4X5BgCJer,3_25_O,4,20.0,-VII,8.0,2.962493516,4.687478304,diff,0.391148037314415,1.78,1926.1023767089844
267,R_11hm6t4X5BgCJer,3_25_O,5,20.0,-VII,9.0,1.959273481,3.704753414,diff,0.4004145079851151,1.68,1923.3834558105468
268,R_11hm6t4X5BgCJer,3_25_O,6,32.0,I,6.0,0.1778990697,1.089490567,diff,0.3913542792201042,1.23,1961.8295739746093
269,R_11hm6t4X5BgCJer,3_25_O,7,31.0,I,10.0,1.604750777,4.019575133,diff,0.3897368462383747,1.22,1946.5214099121097
270,R_11hm6t4X5BgCJer,3_25_O,8,34.0,-III,10.0,6.090282488,3.063081776,diff,0.3738560384511947,1.34,1973.3319506835935
271,R_11hm6t4X5BgCJer,3_25_O,9,35.0,-VII,4.0,4.630619357,4.176333571,diff,0.3909805038571358,1.66,1930.093961181641
272,R_11hm6t4X5BgCJer,3_25_O,10,38.0,I,4.0,2.277694311,4.11781601,diff,0.3893317079544067,1.23,1947.5332495117189
273,R_11hm6t4X5BgCJer,3_25_S,-2,,,,,,,,,
274,R_11hm6t4X5BgCJer,3_25_S,-1,,,,,,,,,
275,R_11hm6t4X5BgCJer,3_25_S,0,,-VII,7.0,4.898445033,4.955840665,diff,0.3995338925719261,1.74,1934.4472106933597
276,R_11hm6t4X5BgCJer,3_25_S,1,-21.0,-VII,6.0,1.899653956,3.951760318,diff,0.3910527481138706,1.78,1925.208328857422
277,R_11hm6t4X5BgCJer,3_25_S,2,11.0,I,7.0,3.550210843,3.570540956,diff,0.3953373774886131,1.23,1940.857218017578
278,R_11hm6t4X5BgCJer,3_25_S,3,29.0,I,6.0,0.3764736392,1.930264018,diff,0.3942999505996704,1.24,1963.2773046875
279,R_11hm6t4X5BgCJer,3_25_S,4,45.0,-VII,8.0,2.962493516,4.687478304,diff,0.3911480391025543,1.78,1926.1023779296877
280,R_11hm6t4X5BgCJer,3_25_S,5,2.0,IV,9.0,1.987928603,3.704753414,diff,0.3630228409171104,1.53,1956.7068530273436
281,R_11hm6t4X5BgCJer,3_25_S,6,36.0,I,7.0,2.807836101,3.957421945,diff,0.3943573927879333,1.23,1962.1040478515624
282,R_11hm6t4X5BgCJer,3_25_S,7,42.0,I,7.0,1.74344432,4.285846102,diff,0.3897361952066421,1.22,1946.5217590332031
283,R_11hm6t4X5BgCJer,3_25_S,8,7.0,-III,8.0,6.489992396,4.040573767,diff,0.3735975901782513,1.34,1973.332099609375
284,R_11hm6t4X5BgCJer,3_25_S,9,58.0,-VII,4.0,3.784334091,5.05598872,diff,0.3909798015654087,1.66,1930.0939526367188
285,R_11hm6t4X5BgCJer,3_25_S,10,59.0,I,5.0,1.368064471,3.574386189,diff,0.3893315532803535,1.23,1947.5329956054688
286,R_11hm6t4X5BgCJer,3_7_O,-2,-1.0,,,,,,,,
287,R_11hm6t4X5BgCJer,3_7_O,-1,-1.0,,,,,,,,
288,R_11hm6t4X5BgCJer,3_7_O,0,6.0,V,7.0,0.1515966494,0.9263372017,diff,0.3609974631667137,1.07,1958.9482263183593
289,R_11hm6t4X5BgCJer,3_7_O,1,6.0,V,10.0,1.13120494,3.276014775,diff,0.3651700744032859,1.16,1943.518271484375
290,R_11hm6t4X5BgCJer,3_7_O,2,6.0,I,10.0,3.032356582,3.530802736,diff,0.3765156470239162,1.23,1948.176357421875
291,R_11hm6t4X5BgCJer,3_7_O,3,30.0,I,10.0,2.027449514,4.460298564,diff,0.3795438633859158,1.15,1955.1856188964844
292,R_11hm6t4X5BgCJer,3_7_O,4,31.0,I,9.0,0.8596479762,3.131384852,diff,0.3783557148277759,1.29,1931.649246826172
293,R_11hm6t4X5BgCJer,3_7_O,5,31.0,I,10.0,1.93424817,3.810550753,diff,0.374755991846323,1.23,1949.8258972167969
294,R_11hm6t4X5BgCJer,3_7_O,6,8.0,I,10.0,1.512779242,3.823945901,diff,0.3775692653656006,1.14,1954.1103247070312
295,R_11hm6t4X5BgCJer,3_7_O,7,8.0,I,10.0,0.9447750772,3.078232253,diff,0.3703053763508797,1.28,1928.3790234375
296,R_11hm6t4X5BgCJer,3_7_O,8,9.0,IV,10.0,3.192874261,4.242271152,diff,0.3889169371128082,1.71,1939.9467065429687
297,R_11hm6t4X5BgCJer,3_7_O,9,9.0,IV,10.0,2.455049928,4.201752828,diff,0.3823550952970981,1.61,1954.8203771972655
298,R_11hm6t4X5BgCJer,3_7_O,10,15.0,V,10.0,5.135471248,2.541814706,diff,0.3620578157901764,1.15,1937.4749133300784
299,R_11hm6t4X5BgCJer,3_7_S,-2,,,,,,,,,
300,R_11hm6t4X5BgCJer,3_7_S,-1,,,,,,,,,
301,R_11hm6t4X5BgCJer,3_7_S,0,,V,7.0,0.1515966494,0.9263372017,diff,0.3609974631667137,1.07,1958.9482263183593
302,R_11hm6t4X5BgCJer,3_7_S,1,-1.0,V,10.0,1.13120494,3.276014775,diff,0.3651700744032859,1.16,1943.518271484375
303,R_11hm6t4X5BgCJer,3_7_S,2,4.0,I,10.0,3.032356582,3.530802736,diff,0.3765156470239162,1.23,1948.176357421875
304,R_11hm6t4X5BgCJer,3_7_S,3,11.0,I,10.0,2.027449514,4.460298564,diff,0.3795438633859158,1.15,1955.1856188964844
305,R_11hm6t4X5BgCJer,3_7_S,4,14.0,I,9.0,0.8596479762,3.131384852,diff,0.3783557145297527,1.29,1931.649246826172
306,R_11hm6t4X5BgCJer,3_7_S,5,20.0,V,10.0,1.931912748,3.810550753,diff,0.3561796075105667,1.07,1957.6651342773437
307,R_11hm6t4X5BgCJer,3_7_S,6,19.0,I,10.0,3.33251247,2.836695351,diff,0.3776537324488163,1.13,1954.237138671875
308,R_11hm6t4X5BgCJer,3_7_S,7,20.0,I,7.0,0.8995138296,3.136114242,diff,0.3703049387037754,1.28,1928.378878173828
309,R_11hm6t4X5BgCJer,3_7_S,8,17.0,IV,9.0,3.643746105,4.136166478,diff,0.3889171189069748,1.71,1939.946533203125
310,R_11hm6t4X5BgCJer,3_7_S,9,20.0,IV,8.0,2.574309747,4.560962494,diff,0.3823548737168312,1.61,1954.8205627441407
311,R_11hm6t4X5BgCJer,3_7_S,10,22.0,V,9.0,2.716189773,4.608025494,diff,0.3620584224164486,1.15,1937.475535888672
312,R_11hm6t4X5BgCJer,4_105_O,-2,,,,,,,,,
313,R_11hm6t4X5BgCJer,4_105_O,-1,,,,,,,,,
314,R_11hm6t4X5BgCJer,4_105_O,0,-1.0,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
315,R_11hm6t4X5BgCJer,4_105_O,1,27.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
316,R_11hm6t4X5BgCJer,4_105_O,2,31.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
317,R_11hm6t4X5BgCJer,4_105_O,3,31.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
318,R_11hm6t4X5BgCJer,4_105_O,4,34.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332401812077,1.1,1956.8944396972656
319,R_11hm6t4X5BgCJer,4_105_O,5,43.0,I,4.0,2.637227292,4.410251944,same,0.4000146293640136,1.68,1923.5781225585936
320,R_11hm6t4X5BgCJer,4_105_O,6,55.0,V,5.0,4.531529645,4.182134822,same,0.3693651181459427,1.46,1965.1568041992184
321,R_11hm6t4X5BgCJer,4_105_O,7,60.0,vi,4.0,5.259395091,4.823051238,same,0.3886957728862762,1.53,1962.7443713378907
322,R_11hm6t4X5BgCJer,4_105_O,8,65.0,IV,3.0,3.852737612,5.113352498,same,0.3743414668738842,1.34,1972.6756823730468
323,R_11hm6t4X5BgCJer,4_105_O,9,79.0,V,4.0,2.373966235,4.50728225,same,0.3606234654784203,1.41,1962.2587536621097
324,R_11hm6t4X5BgCJer,4_105_O,10,93.0,I,5.0,1.988804317,4.452797361,same,0.391685399711132,1.83,1928.9296545410157
325,R_11hm6t4X5BgCJer,4_105_S,-2,-1.0,,,,,,,,
326,R_11hm6t4X5BgCJer,4_105_S,-1,-1.0,,,,,,,,
327,R_11hm6t4X5BgCJer,4_105_S,0,-1.0,ii,4.0,6.47245674,4.35457773,same,0.3692122414708138,1.19,1934.7816357421875
328,R_11hm6t4X5BgCJer,4_105_S,1,5.0,IV,3.0,5.606423895,5.000494654,same,0.3782215312123299,1.31,1967.081043701172
329,R_11hm6t4X5BgCJer,4_105_S,2,21.0,I,2.0,3.663681747,5.169992723,same,0.3981646379828453,1.7,1923.6499255371093
330,R_11hm6t4X5BgCJer,4_105_S,3,37.0,-III,3.0,5.594318932,5.237810818,same,0.3775595062971115,1.62,1828.9333569335936
331,R_11hm6t4X5BgCJer,4_105_S,4,37.0,-VII,3.0,3.316915975,4.8014875,same,0.3778332416713237,1.1,1956.8944396972656
332,R_11hm6t4X5BgCJer,4_105_S,5,50.0,-III,4.0,2.64908998,4.410251944,same,0.3888307300209999,1.78,1848.3692053222655
333,R_11hm6t4X5BgCJer,4_105_S,6,55.0,V,4.0,6.697683151,2.118671045,same,0.3697980722784996,1.46,1965.2717602539065
334,R_11hm6t4X5BgCJer,4_105_S,7,66.0,vi,3.0,6.170693034,4.849359136,same,0.3880787765979767,1.53,1962.7443786621093
335,R_11hm6t4X5BgCJer,4_105_S,8,88.0,IV,2.0,4.447764562,5.324186887,same,0.3743414810299873,1.34,1972.6753137207031
336,R_11hm6t4X5BgCJer,4_105_S,9,90.0,V,3.0,3.464881253,5.132897511,same,0.3606232249736786,1.41,1962.2586193847656
337,R_11hm6t4X5BgCJer,4_105_S,10,91.0,I,4.0,2.853453293,4.911854118,same,0.3916870406270027,1.83,1928.929520263672
338,R_11hm6t4X5BgCJer,4_31_O,-2,-1.0,,,,,,,,
339,R_11hm6t4X5BgCJer,4_31_O,-1,3.0,,,,,,,,
340,R_11hm6t4X5BgCJer,4_31_O,0,3.0,I,4.0,2.960359394,4.577004159,diff,0.3737822702527046,1.71,1900.272958984375
341,R_11hm6t4X5BgCJer,4_31_O,1,22.0,vi,5.0,4.078090606,4.66876448,diff,0.3930656577646732,1.55,2003.826239013672
342,R_11hm6t4X5BgCJer,4_31_O,2,37.0,ii,5.0,5.431792878,3.763483588,diff,0.3607216557860374,1.08,1944.8450842285156
343,R_11hm6t4X5BgCJer,4_31_O,3,40.0,-VII,3.0,4.836888644,4.79421052,diff,0.3715118882060051,1.11,1942.3109912109376
344,R_11hm6t4X5BgCJer,4_31_O,4,52.0,V,4.0,1.705028421,4.394560025,diff,0.3864912310242653,1.64,1852.321300048828
345,R_11hm6t4X5BgCJer,4_31_O,5,73.0,I,5.0,2.635198165,4.782914937,diff,0.3794443130493164,1.65,1901.1139440917968
346,R_11hm6t4X5BgCJer,4_31_O,6,76.0,-VII,5.0,7.34114219,2.485680533,diff,0.3668601439893246,1.1,1944.596864013672
347,R_11hm6t4X5BgCJer,4_31_O,7,60.0,I,3.0,2.950977038,4.797095822,diff,0.3930721458792686,1.59,1906.638643798828
348,R_11hm6t4X5BgCJer,4_31_O,8,66.0,I,4.0,3.250998351,4.95626648,diff,0.3788878427445888,1.65,1900.5688037109376
349,R_11hm6t4X5BgCJer,4_31_O,9,-51.0,I,5.0,2.611020542,4.786421378,diff,0.3790624362230301,1.69,1895.8002221679687
350,R_11hm6t4X5BgCJer,4_31_O,10,-71.0,I,6.0,1.645447386,4.370179495,diff,0.3850282394886017,1.61,1904.424873046875
351,R_11hm6t4X5BgCJer,4_31_S,-2,,,,,,,,,
352,R_11hm6t4X5BgCJer,4_31_S,-1,,,,,,,,,
353,R_11hm6t4X5BgCJer,4_31_S,0,,I,4.0,2.960359394,4.577004159,diff,0.3737822702527046,1.71,1900.272958984375
354,R_11hm6t4X5BgCJer,4_31_S,1,,vi,5.0,4.078090606,4.66876448,diff,0.3930656577646732,1.55,2003.826239013672
355,R_11hm6t4X5BgCJer,4_31_S,2,41.0,ii,5.0,5.431792878,3.763483588,diff,0.3607216557860374,1.08,1944.8450842285156
356,R_11hm6t4X5BgCJer,4_31_S,3,49.0,-VII,3.0,4.836888644,4.79421052,diff,0.3715118882060051,1.11,1942.3109912109376
357,R_11hm6t4X5BgCJer,4_31_S,4,67.0,V,4.0,1.705028421,4.394560025,diff,0.3864912307262421,1.64,1852.3213037109376
358,R_11hm6t4X5BgCJer,4_31_S,5,70.0,V,5.0,2.632351297,4.782914937,diff,0.3792459747195243,1.68,1833.7110632324216
359,R_11hm6t4X5BgCJer,4_31_S,6,68.0,-VII,5.0,5.513760699,3.433887756,diff,0.3643470253050327,1.1,1944.6219580078125
360,R_11hm6t4X5BgCJer,4_31_S,7,74.0,I,4.0,2.968177539,4.705895125,diff,0.3930722936987877,1.59,1906.638896484375
361,R_11hm6t4X5BgCJer,4_31_S,8,72.0,I,5.0,1.722462728,4.37962809,diff,0.3788886219263077,1.65,1900.568778076172
362,R_11hm6t4X5BgCJer,4_31_S,9,62.0,I,5.0,3.984414306,4.42463311,diff,0.3789454232156277,1.69,1895.8002221679687
363,R_11hm6t4X5BgCJer,4_31_S,10,68.0,I,5.0,1.988073349,4.738395637,diff,0.3850281375646591,1.61,1904.4252099609375
364,R_11hm6t4X5BgCJer,4_35_O,-2,,,,,,,,,
365,R_11hm6t4X5BgCJer,4_35_O,-1,,,,,,,,,
366,R_11hm6t4X5BgCJer,4_35_O,0,-1.0,i,2.0,3.770113814,4.827122121,diff,0.3821344600617886,1.71,1909.071026611328
367,R_11hm6t4X5BgCJer,4_35_O,1,28.0,iv,3.0,3.813668881,4.846779336,diff,0.3867014756798744,1.52,1962.6397705078125
368,R_11hm6t4X5BgCJer,4_35_O,2,59.0,V,4.0,4.755054113,4.554490918,diff,0.3826933491230011,1.23,1947.867646484375
369,R_11hm6t4X5BgCJer,4_35_O,3,59.0,i,4.0,3.432483674,3.947102728,diff,0.3765027989447116,1.71,1908.3422619628907
370,R_11hm6t4X5BgCJer,4_35_O,4,58.0,vio,4.0,7.811515321,3.932505807,diff,0.3629306855797767,1.48,1869.745458984375
371,R_11hm6t4X5BgCJer,4_35_O,5,69.0,iv,2.0,2.309803886,4.335385185,diff,0.3902218562364578,1.47,1962.1401110839845
372,R_11hm6t4X5BgCJer,4_35_O,6,69.0,V,2.0,5.373126112,4.165129289,diff,0.3772104722261429,1.13,1954.3142578125
373,R_11hm6t4X5BgCJer,4_35_O,7,85.0,I,2.0,3.445830252,4.94092735,diff,0.3845519065856934,1.63,1944.7198376464844
374,R_11hm6t4X5BgCJer,4_35_O,8,85.0,i,3.0,5.721860896,5.049576881,diff,0.38581378236413,1.77,1892.1534924316409
375,R_11hm6t4X5BgCJer,4_35_O,9,77.0,iv,3.0,4.720116756,4.682255939,diff,0.3898242262005806,1.47,1969.3876977539064
376,R_11hm6t4X5BgCJer,4_35_O,10,100.0,V,3.0,4.664778917,4.734942755,diff,0.3690640394389629,1.25,1927.2862622070313
377,R_11hm6t4X5BgCJer,4_35_S,-2,-1.0,,,,,,,,
378,R_11hm6t4X5BgCJer,4_35_S,-1,-1.0,,,,,,,,
379,R_11hm6t4X5BgCJer,4_35_S,0,-1.0,i,2.0,3.770113814,4.827122121,diff,0.3821344600617886,1.71,1909.071026611328
380,R_11hm6t4X5BgCJer,4_35_S,1,42.0,iv,3.0,3.813668881,4.846779336,diff,0.3867014756798744,1.52,1962.6397705078125
381,R_11hm6t4X5BgCJer,4_35_S,2,42.0,V,4.0,4.755054113,4.554490918,diff,0.3826933491230011,1.23,1947.867646484375
382,R_11hm6t4X5BgCJer,4_35_S,3,43.0,i,4.0,3.432483674,3.947102728,diff,0.3765027989447116,1.71,1908.3422619628907
383,R_11hm6t4X5BgCJer,4_35_S,4,67.0,vio,4.0,7.811515321,3.932505807,diff,0.3629306843876839,1.48,1869.745457763672
384,R_11hm6t4X5BgCJer,4_35_S,5,71.0,-VII,2.0,2.312795902,4.335385185,diff,0.3903460094332695,1.23,1942.270614013672
385,R_11hm6t4X5BgCJer,4_35_S,6,78.0,V,2.0,5.098812863,4.495762225,diff,0.3781192794442177,1.13,1954.2269213867187
386,R_11hm6t4X5BgCJer,4_35_S,7,79.0,I,2.0,3.165606751,4.77198276,diff,0.3845525294542312,1.63,1944.7201159667968
387,R_11hm6t4X5BgCJer,4_35_S,8,69.0,i,3.0,5.81737594,5.025000503,diff,0.3858138674497604,1.77,1892.1533410644531
388,R_11hm6t4X5BgCJer,4_35_S,9,72.0,iv,3.0,4.720116756,4.682255939,diff,0.3898236140608787,1.47,1969.3874536132812
389,R_11hm6t4X5BgCJer,4_35_S,10,79.0,V,3.0,4.664778917,4.734942755,diff,0.3690641249716282,1.25,1927.286121826172
390,R_11hm6t4X5BgCJer,4_49_O,-2,,,,,,,,,
391,R_11hm6t4X5BgCJer,4_49_O,-1,,,,,,,,,
392,R_11hm6t4X5BgCJer,4_49_O,0,,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
393,R_11hm6t4X5BgCJer,4_49_O,1,16.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
394,R_11hm6t4X5BgCJer,4_49_O,2,23.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
395,R_11hm6t4X5BgCJer,4_49_O,3,27.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
396,R_11hm6t4X5BgCJer,4_49_O,4,36.0,I,10.0,2.170319996,4.05954959,same,0.3853097829222679,1.65,1852.411193847656
397,R_11hm6t4X5BgCJer,4_49_O,5,-9.0,I,10.0,2.250737931,4.287486681,same,0.3792465284466743,1.68,1833.711368408203
398,R_11hm6t4X5BgCJer,4_49_O,6,-10.0,I,8.0,1.542819532,4.184440856,same,0.3756053230166435,1.7,1837.5607763671876
399,R_11hm6t4X5BgCJer,4_49_O,7,-24.0,-VII,6.0,4.701295322,4.005031643,same,0.3870491433143616,1.32,1932.2628063964844
400,R_11hm6t4X5BgCJer,4_49_O,8,-24.0,-VII,6.0,1.852367321,3.912732996,same,0.3858346223831176,1.38,1932.189560546875
401,R_11hm6t4X5BgCJer,4_49_O,9,-24.0,-VI,7.0,4.24507604,4.452533871,same,0.3807891164720058,1.23,1940.4977087402344
402,R_11hm6t4X5BgCJer,4_49_O,10,35.0,-VI,4.0,1.002637896,3.53879054,same,0.3885153579711914,1.3,1938.7396057128904
403,R_11hm6t4X5BgCJer,4_49_S,-2,,,,,,,,,
404,R_11hm6t4X5BgCJer,4_49_S,-1,,,,,,,,,
405,R_11hm6t4X5BgCJer,4_49_S,0,6.0,I,5.0,0.3450668093,1.696978119,same,0.3785075886547565,1.74,1842.3166845703124
406,R_11hm6t4X5BgCJer,4_49_S,1,21.0,-VI,7.0,2.323673225,4.266611912,same,0.3783867783844471,1.26,1941.6742333984375
407,R_11hm6t4X5BgCJer,4_49_S,2,44.0,-VII,7.0,0.5020633522,2.354202863,same,0.3851544147729873,1.33,1934.2890380859376
408,R_11hm6t4X5BgCJer,4_49_S,3,26.0,I,5.0,0.3450668093,1.696978119,same,0.3781173285841941,1.69,1840.3567651367184
409,R_11hm6t4X5BgCJer,4_49_S,4,61.0,I,10.0,2.170319996,4.05954959,same,0.385309784412384,1.65,1852.4111975097655
410,R_11hm6t4X5BgCJer,4_49_S,5,42.0,-VI,10.0,2.255062292,4.287486681,same,0.3896974700689316,1.19,1953.3404040527344
